dataset,qid,alpha,oracle_ndcg,bm25_ndcg,dense_ndcg,n_rel
quora,2563,0.0,1.0,1.0,1.0,1
quora,2644,0.1,0.8818158555706268,0.5336321010755009,0.8623112481292883,12
quora,2674,0.78,0.6309297535714575,0.3333333333333333,0.31546487678572877,1
quora,2777,0.0,1.0,1.0,1.0,1
quora,2789,0.0,1.0,1.0,1.0,1
quora,3016,0.0,1.0,0.38685280723454163,1.0,1
quora,3070,0.51,1.0,1.0,0.9197207891481876,2
quora,3085,0.33,0.7476026776120562,0.5156912308793805,0.697204971890708,4
quora,3234,0.0,1.0,1.0,1.0,2
quora,3363,0.0,1.0,1.0,1.0,1
quora,3390,0.0,1.0,1.0,1.0,1
quora,3474,0.02,0.8690578329341326,0.6169835191144956,0.860771988148628,8
quora,3540,0.0,0.9349366583346498,0.890235195578859,0.9349366583346498,4
quora,3565,0.41,1.0,1.0,0.5,1
quora,3573,0.0,1.0,1.0,1.0,1
quora,3654,0.0,1.0,1.0,1.0,2
quora,3764,0.02,1.0,0.5,0.6309297535714575,1
quora,3766,0.04,1.0,1.0,0.9197207891481876,2
quora,3770,0.0,1.0,1.0,1.0,1
quora,3789,0.03,1.0,0.6309297535714575,0.6309297535714575,1
quora,3803,0.0,1.0,1.0,1.0,1
quora,3818,0.02,1.0,0.9197207891481876,0.9197207891481876,2
quora,3853,0.0,0.22424382421757544,0.0,0.22424382421757544,1
quora,3950,0.21,1.0,1.0,0.9197207891481876,2
quora,3958,0.0,1.0,1.0,1.0,1
quora,3989,0.38,0.8273215873767458,0.78787589427549,0.8094687228845721,4
quora,4030,0.51,1.0,0.9325210919548239,0.9674679834891693,3
quora,4034,0.0,1.0,0.6934264036172708,1.0,2
quora,4050,0.0,1.0,1.0,1.0,1
quora,4135,0.0,1.0,1.0,1.0,1
quora,4172,0.0,1.0,1.0,1.0,1
quora,4290,0.02,0.7756486499612878,0.23166786788936686,0.7703078417975313,4
quora,4293,0.0,1.0,1.0,1.0,1
quora,4331,0.0,1.0,1.0,1.0,2
quora,4414,0.0,1.0,1.0,1.0,1
quora,4415,0.5,0.3077096057903228,0.2816442991553061,0.22767809477107764,57
quora,4433,0.16,0.8653620078153565,0.812876629161763,0.8469780720798018,7
quora,4443,0.0,1.0,1.0,1.0,1
quora,4490,0.03,0.38739134125137425,0.28308323418981624,0.3847078518234938,3
quora,4519,0.51,1.0,1.0,0.6309297535714575,1
quora,4530,0.0,1.0,1.0,1.0,1
quora,4641,0.0,1.0,1.0,1.0,1
quora,4650,0.0,1.0,1.0,1.0,2
quora,4689,0.0,0.6309297535714575,0.27023815442731974,0.6309297535714575,1
quora,4697,0.94,0.8503449055347546,0.8315546295836225,0.2825855589527341,2
quora,4755,0.0,1.0,1.0,1.0,1
quora,4837,0.0,1.0,1.0,1.0,1
quora,4870,0.58,0.5,0.38685280723454163,0.3010299956639812,1
quora,4903,0.02,0.7312710960005968,0.4677056497751472,0.729498055197321,19
quora,4925,0.0,1.0,1.0,1.0,1
quora,4929,0.0,1.0,1.0,1.0,1
quora,5066,0.0,1.0,1.0,1.0,1
quora,5097,0.02,0.8175295903539445,0.5106160080346281,0.8065735963827293,2
quora,5195,0.26,0.911401376485569,0.7663609102924132,0.8969291462514677,7
quora,5204,0.0,1.0,0.6309297535714575,1.0,1
quora,5308,0.11,0.7569424375345457,0.4822169896732184,0.7534130765331674,19
quora,5339,0.0,1.0,1.0,1.0,2
quora,5373,0.0,1.0,1.0,1.0,1
quora,5408,0.38,0.29168468875810977,0.1710330840677181,0.2845348119804074,2
quora,5459,0.0,1.0,1.0,1.0,2
quora,5618,0.0,0.6309297535714575,0.26264953503719357,0.6309297535714575,1
quora,5700,0.0,1.0,1.0,1.0,1
quora,5708,0.0,1.0,1.0,1.0,1
quora,5710,0.0,0.9066276098484507,0.46927872602275644,0.9066276098484507,3
quora,5968,0.0,1.0,1.0,1.0,1
quora,6011,0.0,1.0,1.0,1.0,1
quora,6049,0.0,1.0,1.0,1.0,1
quora,6085,0.0,1.0,1.0,1.0,1
quora,6105,0.0,1.0,0.4635135407606591,1.0,2
quora,6137,0.0,1.0,1.0,1.0,1
quora,6142,0.54,0.8348200792023318,0.6254447561773484,0.5443035826397515,3
quora,6273,0.02,0.8740627649425166,0.4377787472080677,0.8711639559169471,11
quora,6431,0.76,0.6240505200038379,0.6052602440527057,0.5,2
quora,6455,0.58,1.0,1.0,0.9178287402913377,4
quora,6469,0.0,0.8921776538210152,0.8435737579924144,0.8921776538210152,3
quora,6484,0.0,1.0,1.0,1.0,1
quora,6541,0.0,0.8822464440496351,0.0,0.8822464440496351,7
quora,6580,0.77,0.8678772151720333,0.7333158249665759,0.7591240192875064,16
quora,6585,0.0,0.8971499994450843,0.3905833197862584,0.8971499994450843,7
quora,6590,0.23,1.0,1.0,0.5,1
quora,6591,0.0,1.0,0.7328286204777911,1.0,3
quora,6610,0.0,1.0,0.9197207891481876,1.0,2
quora,6702,0.0,1.0,1.0,1.0,1
quora,6778,0.0,0.9197207891481876,0.1137075481082292,0.9197207891481876,2
quora,6823,0.0,1.0,0.38685280723454163,1.0,1
quora,6924,0.12,0.9818483242455303,0.9560290452802053,0.975788054854922,5
quora,6945,0.0,1.0,0.6309297535714575,1.0,1
quora,7163,0.0,1.0,0.43067655807339306,1.0,1
quora,7167,0.02,0.33994376532204434,0.27621522426928546,0.32565857378437957,43
quora,7212,0.0,1.0,1.0,1.0,1
quora,7422,0.0,1.0,0.9197207891481876,1.0,2
quora,7468,0.0,1.0,0.11230971199864632,1.0,2
quora,7508,0.0,1.0,1.0,1.0,1
quora,7542,0.0,1.0,0.43067655807339306,1.0,1
quora,7571,0.0,0.7972335412073699,0.7595913055319806,0.7972335412073699,9
quora,7676,0.11,0.6271823208439088,0.4952020555081051,0.619832763730084,4
quora,7694,0.0,1.0,0.6309297535714575,1.0,1
quora,7721,0.02,0.9550697542102667,0.8460472775852619,0.9548877686303496,9
quora,7742,0.5,0.8065735963827293,0.3634121202320732,0.5,2
quora,7771,0.0,1.0,1.0,1.0,1
quora,7859,0.29,1.0,0.9828920819566879,0.9558295932317544,4
quora,7906,0.0,1.0,1.0,1.0,1
quora,7992,0.0,1.0,0.6309297535714575,1.0,1
quora,8026,0.0,0.9747429528567879,0.7854362558408852,0.9747429528567879,5
quora,8063,0.0,1.0,1.0,1.0,1
quora,8068,0.0,1.0,0.43067655807339306,1.0,1
quora,8124,0.0,1.0,1.0,1.0,1
quora,8181,0.67,1.0,1.0,0.43067655807339306,1
quora,8188,0.0,1.0,1.0,1.0,1
quora,8229,0.0,1.0,0.7977228895450266,1.0,2
quora,8232,0.34,1.0,1.0,0.9197207891481876,2
quora,8243,0.0,1.0,1.0,1.0,1
quora,8253,0.0,1.0,1.0,1.0,1
quora,8258,0.0,1.0,1.0,1.0,1
quora,8269,0.0,1.0,1.0,1.0,1
quora,8335,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,1
quora,8342,0.43,0.9273791545915904,0.6834799958146177,0.8456069785743124,4
quora,8356,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,1
quora,8504,0.0,1.0,0.5,1.0,1
quora,8519,0.0,1.0,1.0,1.0,1
quora,8572,0.2,1.0,1.0,0.6309297535714575,1
quora,8580,0.0,0.8625007870276687,0.4379916799919697,0.8625007870276687,8
quora,8644,0.13,0.5931729515195112,0.46268719077894777,0.5833416105149332,3
quora,8724,0.0,1.0,1.0,1.0,1
quora,8748,0.0,0.5,0.5,0.5,1
quora,8833,0.0,1.0,1.0,1.0,1
quora,8858,0.0,1.0,1.0,1.0,1
quora,8872,0.0,0.43067655807339306,0.43067655807339306,0.43067655807339306,1
quora,8894,0.0,1.0,0.3010299956639812,1.0,1
quora,8932,0.58,0.6052602440527057,0.48247555939075504,0.44844249824872334,2
quora,8937,0.02,0.9674679834891693,0.9325210919548239,0.9469024295259745,3
quora,8970,0.0,1.0,1.0,1.0,1
quora,8977,0.0,1.0,1.0,1.0,1
quora,8997,0.13,0.8056228637987448,0.3509348790059904,0.767530823396782,19
quora,9012,0.0,1.0,1.0,1.0,1
quora,9064,0.13,0.9197207891481876,0.6509209298071326,0.8772153153380493,2
quora,9102,0.77,1.0,1.0,0.24465054211822604,1
quora,9109,0.0,1.0,1.0,1.0,1
quora,9163,0.08,0.9952338185678388,0.9764002425934798,0.9920413805181184,11
quora,9382,0.01,1.0,1.0,0.6309297535714575,1
quora,9390,0.24,0.5706417189553201,0.39780880120575696,0.4911492931622974,2
quora,9405,0.0,1.0,0.39442991972309877,1.0,3
quora,9434,0.11,0.9197207891481876,0.6509209298071326,0.8772153153380493,2
quora,9532,0.0,1.0,1.0,1.0,1
quora,9533,0.0,0.6309297535714575,0.5,0.6309297535714575,1
quora,9555,0.17,1.0,0.3333333333333333,0.5,1
quora,9567,0.0,1.0,1.0,1.0,2
quora,9569,0.0,1.0,1.0,1.0,1
quora,9622,0.42,0.9197207891481876,0.6240505200038379,0.7451812540517537,2
quora,9674,0.0,1.0,0.8854598815714874,1.0,3
quora,9701,0.41,0.9217868789962071,0.8962626271568189,0.7799669456243377,3
quora,9722,0.0,1.0,1.0,1.0,1
quora,9759,0.31,1.0,1.0,0.5437713091520254,2
quora,9776,0.0,0.9818483242455303,0.7860137352654724,0.9818483242455303,5
quora,9891,0.0,1.0,1.0,1.0,1
quora,10018,0.0,1.0,1.0,1.0,1
quora,10148,0.25,0.8530873182073314,0.6470910640227018,0.8476051338873025,5
quora,10332,0.0,1.0,1.0,1.0,1
quora,10373,0.0,1.0,1.0,1.0,1
quora,10387,0.34,1.0,1.0,0.5,1
quora,10573,0.0,1.0,0.778842958530688,1.0,2
quora,10604,0.4,1.0,1.0,0.9098461286945433,5
quora,10674,0.29,0.8344347544565058,0.7928119932012772,0.7957217485537744,8
quora,10711,0.48,0.6309297535714575,0.6309297535714575,0.27894294565112987,1
quora,10737,0.0,0.38685280723454163,0.17144160057391347,0.38685280723454163,1
quora,10768,0.0,1.0,1.0,1.0,1
quora,10792,0.0,1.0,0.9197207891481876,1.0,2
quora,10927,0.0,1.0,0.0,1.0,2
quora,10939,0.0,1.0,1.0,1.0,1
quora,10991,0.0,1.0,1.0,1.0,1
quora,11002,0.0,0.6309297535714575,0.5,0.6309297535714575,1
quora,11074,0.0,1.0,1.0,1.0,1
quora,11093,0.0,1.0,1.0,1.0,2
quora,11110,0.0,1.0,1.0,1.0,1
quora,11171,0.0,1.0,0.9197207891481876,1.0,2
quora,11231,0.0,1.0,1.0,1.0,1
quora,11236,0.0,1.0,1.0,1.0,1
quora,11269,0.16,0.9339817009501709,0.9088962618616987,0.9335253074955722,16
quora,11522,0.0,1.0,0.38685280723454163,1.0,1
quora,11667,0.0,1.0,0.38685280723454163,1.0,1
quora,11848,0.0,1.0,0.6309297535714575,1.0,1
quora,11907,0.0,1.0,0.35718136242753445,1.0,2
quora,11993,0.0,1.0,0.9325210919548239,1.0,3
quora,12057,0.0,1.0,1.0,1.0,1
quora,12151,0.0,1.0,1.0,1.0,1
quora,12186,0.08,0.43067655807339306,0.43067655807339306,0.38685280723454163,1
quora,12285,0.0,0.9060254355346823,0.4371168473415488,0.9060254355346823,3
quora,12297,0.0,1.0,1.0,1.0,1
quora,12301,0.0,1.0,1.0,1.0,1
quora,12321,0.0,1.0,1.0,1.0,1
quora,12371,0.0,1.0,0.9060254355346823,1.0,3
quora,12466,0.0,1.0,1.0,1.0,1
quora,12488,0.0,1.0,0.5,1.0,1
quora,12613,0.0,1.0,1.0,1.0,1
quora,12620,0.06,0.3577189257782478,0.1395953738647505,0.31394761662622245,2
quora,12734,0.39,0.7240941632644553,0.2803764561095518,0.6290797631794496,8
quora,12775,0.0,0.9165631092888603,0.7483611307565547,0.9165631092888603,8
quora,12814,0.0,1.0,0.6309297535714575,1.0,1
quora,12825,0.94,0.6309297535714575,0.6309297535714575,0.16794877895704194,1
quora,12865,0.0,1.0,1.0,1.0,1
quora,12911,0.0,1.0,1.0,1.0,1
quora,12926,0.0,1.0,1.0,1.0,1
quora,12937,0.05,1.0,1.0,0.6309297535714575,1
quora,12975,0.0,1.0,0.6309297535714575,1.0,1
quora,12989,0.78,1.0,1.0,0.23981246656813146,1
quora,12994,0.0,1.0,1.0,1.0,1
quora,13008,0.02,0.45749452618986164,0.27268951009890696,0.430624116386567,2
quora,13023,0.0,1.0,0.8072467605676945,1.0,3
quora,13060,0.0,1.0,0.9197207891481876,1.0,2
quora,13090,0.0,1.0,1.0,1.0,1
quora,13153,0.67,1.0,1.0,0.5,1
quora,13179,0.75,0.9197207891481876,0.8065735963827293,0.327973028445648,2
quora,13223,0.03,0.867348580653892,0.5089748411558901,0.8658550706461403,5
quora,13297,0.0,1.0,1.0,1.0,1
quora,13300,0.0,1.0,1.0,1.0,1
quora,13327,0.0,1.0,1.0,1.0,1
quora,13384,0.0,1.0,0.6309297535714575,1.0,1
quora,13445,0.0,1.0,0.5249810332008933,1.0,2
quora,13513,0.4,0.8888737431395078,0.5732666489057592,0.7533591564498038,4
quora,13605,0.41,1.0,1.0,0.6934264036172708,2
quora,13641,0.0,1.0,1.0,1.0,1
quora,13653,0.02,0.6309297535714575,0.5,0.5,1
quora,13800,0.0,1.0,0.24416249015823224,1.0,3
quora,13918,0.0,1.0,1.0,1.0,1
quora,13926,0.0,1.0,0.7328286204777911,1.0,3
quora,13942,0.0,1.0,1.0,1.0,1
quora,13946,0.0,1.0,1.0,1.0,2
quora,13949,0.0,1.0,1.0,1.0,1
quora,13984,0.0,1.0,1.0,1.0,1
quora,14005,0.24,0.6614665441249163,0.28699314919390945,0.6068806075120096,7
quora,14035,0.0,1.0,1.0,1.0,1
quora,14073,0.0,1.0,1.0,1.0,1
quora,14081,0.0,1.0,1.0,1.0,1
quora,14092,0.0,1.0,1.0,1.0,1
quora,14095,0.0,1.0,0.8503449055347546,1.0,2
quora,14104,0.98,1.0,1.0,0.18208790046993825,1
quora,14282,0.5,1.0,1.0,0.6309297535714575,1
quora,14294,0.0,1.0,1.0,1.0,1
quora,14335,0.0,1.0,1.0,1.0,1
quora,14360,0.1,0.9038842816509831,0.48899164235870857,0.8636103134747025,9
quora,14369,0.0,0.9197207891481876,0.7069126464693674,0.9197207891481876,2
quora,14397,0.0,0.6240505200038379,0.3634121202320732,0.6240505200038379,2
quora,14401,0.86,0.883976415072831,0.8680270045157376,0.7915268873278066,6
quora,14420,0.0,0.5437713091520254,0.4188833083813755,0.5437713091520254,2
quora,14448,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,1
quora,14466,0.0,1.0,1.0,1.0,1
quora,14468,0.0,1.0,0.45560514958746035,1.0,2
quora,14514,0.41,1.0,1.0,0.6934264036172708,2
quora,14544,0.0,1.0,1.0,1.0,1
quora,14564,0.0,1.0,1.0,1.0,1
quora,14648,0.12,0.6309297535714575,0.6309297535714575,0.5,1
quora,14694,0.13,1.0,0.43067655807339306,0.43067655807339306,1
quora,14755,0.67,0.9197207891481876,0.6509209298071326,0.5706417189553201,2
quora,14758,0.03,0.38685280723454163,0.27894294565112987,0.3562071871080222,1
quora,14776,0.0,1.0,0.6309297535714575,1.0,1
quora,14791,0.71,0.9691400178652049,0.9628660023209907,0.9203635753720346,7
quora,14821,0.0,1.0,1.0,1.0,1
quora,14900,0.13,0.9108545668716803,0.6620563798003127,0.8843677826498472,8
quora,14915,0.0,0.9674679834891693,0.3586537291261506,0.9674679834891693,3
quora,14959,0.0,1.0,0.3562071871080222,1.0,1
quora,15038,0.0,1.0,1.0,1.0,1
quora,15067,0.0,1.0,1.0,1.0,1
quora,15206,0.0,1.0,1.0,1.0,2
quora,15265,0.0,0.9478668720169859,0.10633668103022985,0.9478668720169859,7
quora,15277,0.03,0.4169396824707798,0.09472348220010487,0.4085348400934969,3
quora,15278,0.57,0.7261651150372961,0.5446370608732257,0.5599239413769794,7
quora,15319,0.0,1.0,1.0,1.0,1
quora,15333,0.69,0.9178287402913377,0.7100281367210132,0.7785568296378682,4
quora,15440,0.0,1.0,0.9628660023209907,1.0,7
quora,15445,0.0,1.0,1.0,1.0,1
quora,15470,0.11,0.8232417541428542,0.6607189312546585,0.7734317053583756,5
quora,15502,0.34,0.9828920819566879,0.9619991470595832,0.9558295932317544,4
quora,15503,0.0,1.0,1.0,1.0,1
quora,15569,0.04,1.0,0.5069049782306237,0.9217868789962071,3
quora,15626,0.0,1.0,1.0,1.0,1
quora,15649,0.55,0.9519709359886506,0.9248602446210582,0.9220121576155524,5
quora,15674,0.0,1.0,1.0,1.0,1
quora,15794,0.0,1.0,1.0,1.0,1
quora,15828,0.0,1.0,0.3010299956639812,1.0,1
quora,15852,0.73,0.48724968900602256,0.42627503241819004,0.30953260721810644,7
quora,15867,0.0,0.8710785440003369,0.6072846704993803,0.8710785440003369,3
quora,15919,0.97,0.9197207891481876,0.8772153153380493,0.7308461430643314,2
quora,16028,0.18,0.994348202855452,0.8530781886018097,0.9467622329073594,14
quora,16046,0.0,1.0,0.6309297535714575,1.0,1
quora,16057,0.32,0.2890648263178879,0.24465054211822604,0.21533827903669653,1
quora,16175,0.0,1.0,1.0,1.0,2
quora,16211,0.0,0.0,0.0,0.0,1
quora,16212,0.13,1.0,1.0,0.6309297535714575,1
quora,16383,0.0,1.0,0.38685280723454163,1.0,1
quora,16455,0.0,1.0,0.9197207891481876,1.0,2
quora,16530,0.0,0.6309297535714575,0.3333333333333333,0.6309297535714575,1
quora,16542,0.0,1.0,0.4415801103577823,1.0,2
quora,16569,0.5,1.0,1.0,0.6309297535714575,1
quora,16590,0.0,1.0,1.0,1.0,1
quora,16597,0.0,1.0,1.0,1.0,2
quora,16629,0.0,1.0,1.0,1.0,1
quora,16709,0.0,1.0,1.0,1.0,1
quora,16719,0.0,1.0,1.0,1.0,1
quora,16911,0.0,0.6509209298071326,0.5912352048230277,0.6509209298071326,2
quora,17182,0.0,1.0,1.0,1.0,2
quora,17262,0.0,1.0,1.0,1.0,1
quora,17285,0.0,1.0,1.0,1.0,1
quora,17300,0.0,1.0,1.0,1.0,1
quora,17357,0.0,1.0,1.0,1.0,1
quora,17413,0.0,1.0,1.0,1.0,2
quora,17489,0.0,1.0,1.0,1.0,2
quora,17522,0.0,1.0,1.0,1.0,2
quora,17543,0.0,1.0,1.0,1.0,2
quora,17608,0.0,1.0,1.0,1.0,1
quora,17670,0.0,1.0,0.8175295903539445,1.0,2
quora,17688,0.04,0.9217868789962071,0.7529304512529209,0.9134015924715543,3
quora,17809,0.0,1.0,1.0,1.0,1
quora,17811,0.02,0.9785325570757877,0.5685766873417469,0.9781678114948147,75
quora,17817,0.2,1.0,1.0,0.6309297535714575,1
quora,17832,0.0,1.0,0.6309297535714575,1.0,1
quora,17883,0.0,1.0,0.43067655807339306,1.0,1
quora,17890,0.12,0.7817225087283063,0.5865984075284455,0.5327018081457777,3
quora,17902,0.25,0.8072467605676945,0.5726073975563163,0.7566069581985391,3
quora,17920,0.0,0.38685280723454163,0.15773243839286438,0.38685280723454163,1
quora,17983,0.0,1.0,1.0,1.0,1
quora,18125,0.0,1.0,0.8962626271568189,1.0,3
quora,18142,0.5,0.6309297535714575,0.6309297535714575,0.43067655807339306,1
quora,18176,0.32,0.25,0.17376534287144002,0.21810429198553155,1
quora,18219,0.0,1.0,1.0,1.0,1
quora,18318,0.5,0.9876712785649564,0.9796825595768971,0.9838048780283076,6
quora,18365,0.34,0.9787618886429251,0.8892786448124431,0.9472154981536951,7
quora,18408,0.17,0.40298313359773236,0.22395639700834513,0.3341792311619776,2
quora,18427,0.91,0.6309297535714575,0.6309297535714575,0.2890648263178879,1
quora,18463,0.0,1.0,0.7862276496044406,1.0,7
quora,18494,0.0,1.0,1.0,1.0,1
quora,18556,0.51,1.0,0.9674679834891693,0.9674679834891693,3
quora,18595,0.0,0.1781035935540111,0.0,0.1781035935540111,1
quora,18740,0.2,1.0,0.38685280723454163,0.6309297535714575,1
quora,18835,0.0,1.0,1.0,1.0,2
quora,18855,0.0,0.7903864795495061,0.38685280723454163,0.7903864795495061,2
quora,18856,0.0,1.0,1.0,1.0,1
quora,19021,0.0,1.0,1.0,1.0,1
quora,19139,0.14,0.9197491933133974,0.6297280482847653,0.896391909448438,10
quora,19276,0.0,1.0,1.0,1.0,1
quora,19296,0.0,1.0,1.0,1.0,1
quora,19324,0.0,1.0,1.0,1.0,1
quora,19349,0.0,1.0,0.6309297535714575,1.0,1
quora,19364,0.0,1.0,1.0,1.0,2
quora,19377,0.0,1.0,1.0,1.0,1
quora,19462,0.91,1.0,1.0,0.1905514124267734,1
quora,19498,0.0,1.0,1.0,1.0,1
quora,19597,0.0,1.0,1.0,1.0,1
quora,19762,0.0,1.0,1.0,1.0,1
quora,19823,0.0,1.0,0.44130740935663865,1.0,2
quora,19859,0.0,1.0,1.0,1.0,1
quora,19860,0.0,1.0,0.6309297535714575,1.0,1
quora,19878,0.0,1.0,0.6934264036172708,1.0,2
quora,19918,0.0,0.8503449055347546,0.6052602440527057,0.8503449055347546,2
quora,20006,0.0,1.0,1.0,1.0,1
quora,20056,0.02,1.0,0.7122630665145961,0.9674679834891693,3
quora,20156,0.0,1.0,1.0,1.0,1
quora,20192,0.0,1.0,1.0,1.0,1
quora,20216,0.0,1.0,0.3654477774845743,1.0,2
quora,20372,0.91,0.9871095239648875,0.9856479642600343,0.9533178097859729,16
quora,20456,0.67,0.9197207891481876,0.8772153153380493,0.8065735963827293,2
quora,20483,0.76,0.7328286204777911,0.7328286204777911,0.5400753810454857,3
quora,20508,0.0,1.0,1.0,1.0,1
quora,20537,0.34,0.7402595948933676,0.5697125763844841,0.7213048151009521,24
quora,20551,0.0,1.0,1.0,1.0,1
quora,20575,0.0,1.0,1.0,1.0,1
quora,20609,0.0,1.0,1.0,1.0,2
quora,20631,0.0,1.0,1.0,1.0,1
quora,20654,0.0,1.0,1.0,1.0,1
quora,20661,0.0,1.0,1.0,1.0,3
quora,20693,0.0,1.0,1.0,1.0,1
quora,20762,0.99,1.0,1.0,0.6713860725233041,3
quora,20843,0.0,1.0,1.0,1.0,2
quora,20879,0.0,1.0,1.0,1.0,1
quora,20894,0.0,1.0,1.0,1.0,1
quora,21054,0.88,1.0,1.0,0.31546487678572877,1
quora,21087,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,1
quora,21100,0.0,1.0,1.0,1.0,1
quora,21407,0.0,1.0,0.6309297535714575,1.0,1
quora,21605,0.67,0.6309297535714575,0.6309297535714575,0.31546487678572877,1
quora,21670,0.34,0.5,0.5,0.43067655807339306,1
quora,21684,0.04,1.0,1.0,0.6309297535714575,1
quora,21708,0.0,1.0,1.0,1.0,1
quora,21748,0.0,1.0,1.0,1.0,1
quora,21808,0.0,1.0,1.0,1.0,1
quora,21826,0.0,1.0,1.0,1.0,1
quora,21944,0.0,1.0,1.0,1.0,2
quora,22048,0.0,1.0,1.0,1.0,1
quora,22177,0.0,1.0,1.0,1.0,1
quora,22178,0.0,1.0,1.0,1.0,1
quora,22247,0.0,0.6309297535714575,0.43067655807339306,0.6309297535714575,1
quora,22260,0.34,0.7969969746746066,0.6980054745278689,0.7053571733135213,4
quora,22320,0.0,1.0,1.0,1.0,1
quora,22340,0.0,0.8529526427439087,0.3104539069550385,0.8529526427439087,3
quora,22386,0.0,0.9537123696623917,0.8979584833509016,0.9537123696623917,6
quora,22530,0.24,0.9068745683153867,0.49093429982681586,0.8752845114146314,5
quora,22573,0.51,1.0,1.0,0.6309297535714575,1
quora,22586,0.0,1.0,1.0,1.0,1
quora,22601,0.84,0.8854598815714874,0.8519590445170673,0.6978817289434457,3
quora,22693,0.0,1.0,1.0,1.0,1
quora,22761,0.0,1.0,1.0,1.0,1
quora,22783,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,1
quora,22806,0.0,1.0,1.0,1.0,1
quora,22815,0.0,1.0,1.0,1.0,1
quora,22851,0.0,1.0,1.0,1.0,1
quora,22924,0.0,1.0,1.0,1.0,1
quora,22983,0.0,1.0,1.0,1.0,1
quora,22994,0.0,1.0,1.0,1.0,1
quora,23000,0.0,1.0,1.0,1.0,1
quora,23014,0.11,0.9032320213328143,0.8141458785737008,0.8858591676863293,17
quora,23100,0.2,1.0,0.8772153153380493,0.9197207891481876,2
quora,23101,0.0,0.7596950201816822,0.09224219235917257,0.7596950201816822,3
quora,23224,0.5,1.0,1.0,0.8772153153380493,2
quora,23253,0.0,0.9558295932317544,0.8927537907700456,0.9558295932317544,4
quora,23269,0.0,0.5044806324177344,0.2110830841262152,0.5044806324177344,8
quora,23399,0.0,1.0,1.0,1.0,1
